county,fips,cand,st,pct_report,votes,total_votes,lead,pct,state.name
Mille Lacs County,27095,Jill Stein,MN,1,128,12949,Donald Trump,0.009884933199474862,Minnesota
Mille Lacs County,27095,Darrell Castle,MN,1,57,12949,Donald Trump,0.00440188431539115,Minnesota
Mille Lacs County,27095,Dan Vacek,MN,1,57,12949,Donald Trump,0.00440188431539115,Minnesota
Mille Lacs County,27095,Rocky De La Fuente,MN,1,4,12949,Donald Trump,3.0890416248358944e-4,Minnesota
Mille Lacs County,27095,Alyson Kennedy,MN,1,3,12949,Donald Trump,2.316781218626921e-4,Minnesota
Boyle County,21021,Donald Trump,KY,1,8040,12938,Donald Trump,0.6214252589271912,Kentucky
Boyle County,21021,Hillary Clinton,KY,1,4281,12938,Donald Trump,0.33088576286906785,Kentucky
Boyle County,21021,Gary Johnson,KY,1,365,12938,Donald Trump,0.028211470088112537,Kentucky
Boyle County,21021,Evan McMullin,KY,1,169,12938,Donald Trump,0.013062297109290463,Kentucky
Boyle County,21021,Jill Stein,KY,1,73,12938,Donald Trump,0.005642294017622508,Kentucky
Boyle County,21021,Rocky De La Fuente,KY,1,10,12938,Donald Trump,7.72916988715412e-4,Kentucky
McDonough County,17109,Donald Trump,IL,1,6795,12928,Donald Trump,0.5256033415841584,Illinois
McDonough County,17109,Hillary Clinton,IL,1,5288,12928,Donald Trump,0.4090346534653465,Illinois
McDonough County,17109,Gary Johnson,IL,1,635,12928,Donald Trump,0.04911819306930693,Illinois
McDonough County,17109,Jill Stein,IL,1,210,12928,Donald Trump,0.01624381188118812,Illinois
Gallia County,39053,Donald Trump,OH,1,9822,12916,Donald Trump,0.7604521523691545,Ohio
Gallia County,39053,Hillary Clinton,OH,1,2628,12916,Donald Trump,0.20346856611954164,Ohio
Gallia County,39053,Gary Johnson,OH,1,285,12916,Donald Trump,0.022065655001548466,Ohio
Gallia County,39053,Jill Stein,OH,1,98,12916,Donald Trump,0.007587488386497368,Ohio
Gallia County,39053,Richard Duncan,OH,1,83,12916,Donald Trump,0.006426138123257975,Ohio
Henry County,47079,Donald Trump,TN,1,9508,12914,Donald Trump,0.7362552268855506,Tennessee
Henry County,47079,Hillary Clinton,TN,1,3063,12914,Donald Trump,0.23718445098342883,Tennessee
Henry County,47079,Gary Johnson,TN,1,223,12914,Donald Trump,0.01726808115223788,Tennessee
Henry County,47079,Jill Stein,TN,1,60,12914,Donald Trump,0.004646120489391358,Tennessee
Henry County,47079,Mike Smith,TN,1,27,12914,Donald Trump,0.002090754220226111,Tennessee
Henry County,47079,Rocky De La Fuente,TN,1,18,12914,Donald Trump,0.0013938361468174075,Tennessee
Henry County,47079,Alyson Kennedy,TN,1,15,12914,Donald Trump,0.0011615301223478396,Tennessee
Marion County,1093,Donald Trump,AL,1,11274,12913,Donald Trump,0.8730736467126152,Alabama
Marion County,1093,Hillary Clinton,AL,1,1432,12913,Donald Trump,0.11089599628281577,Alabama
Marion County,1093,Gary Johnson,AL,1,181,12913,Donald Trump,0.014016882211724618,Alabama
Marion County,1093,Jill Stein,AL,1,26,12913,Donald Trump,0.0020134747928444202,Alabama
Marion County,29127,Donald Trump,MO,1,9419,12905,Donald Trump,0.7298721425803952,Missouri
Marion County,29127,Hillary Clinton,MO,1,2994,12905,Donald Trump,0.2320030995738086,Missouri
Marion County,29127,Gary Johnson,MO,1,380,12905,Donald Trump,0.029445951181712515,Missouri
Marion County,29127,Jill Stein,MO,1,63,12905,Donald Trump,0.0048818287485470745,Missouri
Marion County,29127,Darrell Castle,MO,1,49,12905,Donald Trump,0.0037969779155366135,Missouri
Montgomery County,17135,Donald Trump,IL,1,8630,12861,Donald Trump,0.671020915947438,Illinois
Montgomery County,17135,Hillary Clinton,IL,1,3504,12861,Donald Trump,0.27245159785397716,Illinois
Montgomery County,17135,Gary Johnson,IL,1,599,12861,Donald Trump,0.0465749164139647,Illinois
Montgomery County,17135,Jill Stein,IL,1,128,12861,Donald Trump,0.009952569784620169,Illinois
Montezuma County,8083,Donald Trump,CO,1,7853,12858,Donald Trump,0.610748172344066,Colorado
Montezuma County,8083,Hillary Clinton,CO,1,3973,12858,Donald Trump,0.30899051174366154,Colorado
Montezuma County,8083,Gary Johnson,CO,1,544,12858,Donald Trump,0.042308290558407215,Colorado
Montezuma County,8083,Jill Stein,CO,1,235,12858,Donald Trump,0.018276559340488413,Colorado
Montezuma County,8083,Evan McMullin,CO,1,129,12858,Donald Trump,0.010032664489034065,Colorado
Montezuma County,8083,Darrell Castle,CO,1,58,12858,Donald Trump,0.004510810390418417,Colorado
Montezuma County,8083,Chris Keniston,CO,1,26,12858,Donald Trump,0.0020220874163944624,Colorado
Montezuma County,8083,Rocky De La Fuente,CO,1,7,12858,Donald Trump,5.444081505677399e-4,Colorado
Montezuma County,8083,Alyson Kennedy,CO,1,5,12858,Donald Trump,3.888629646912428e-4,Colorado
Montezuma County,8083,Joseph Maldonado,CO,1,5,12858,Donald Trump,3.888629646912428e-4,Colorado
Montezuma County,8083,Ryan Scott,CO,1,5,12858,Donald Trump,3.888629646912428e-4,Colorado
Montezuma County,8083,Mike Smith,CO,1,5,12858,Donald Trump,3.888629646912428e-4,Colorado
Montezuma County,8083,Kyle Kopitke,CO,1,4,12858,Donald Trump,3.1109037175299425e-4,Colorado
Montezuma County,8083,Laurence Kotlikoff,CO,1,3,12858,Donald Trump,2.333177788147457e-4,Colorado
Montezuma County,8083,Frank Atwood,CO,1,2,12858,Donald Trump,1.5554518587649713e-4,Colorado
Montezuma County,8083,Emidio Soltysik,CO,1,2,12858,Donald Trump,1.5554518587649713e-4,Colorado
Montezuma County,8083,Tom Hoefling,CO,1,1,12858,Donald Trump,7.777259293824856e-5,Colorado
Montezuma County,8083,Gloria La Riva,CO,1,1,12858,Donald Trump,7.777259293824856e-5,Colorado
Montezuma County,8083,Jim Hedges,CO,1,0,12858,Donald Trump,0,Colorado
Montezuma County,8083,Bradford Lyttle,CO,1,0,12858,Donald Trump,0,Colorado
Montezuma County,8083,Michael Maturen,CO,1,0,12858,Donald Trump,0,Colorado
Montezuma County,8083,Rod Silva,CO,1,0,12858,Donald Trump,0,Colorado
Smyth County,51173,Donald Trump,VA,1,9750,12839,Donald Trump,0.7594049380792897,Virginia
Smyth County,51173,Hillary Clinton,VA,1,2665,12839,Donald Trump,0.20757068307500584,Virginia
Smyth County,51173,Gary Johnson,VA,1,258,12839,Donald Trump,0.02009502297686736,Virginia
Smyth County,51173,Evan McMullin,VA,1,113,12839,Donald Trump,0.008801308513124075,Virginia
Smyth County,51173,Jill Stein,VA,1,53,12839,Donald Trump,0.004128047355713062,Virginia
Grant County,35017,Hillary Clinton,NM,1,6276,12811,Hillary Clinton,0.4898914994926235,New Mexico
Grant County,35017,Donald Trump,NM,1,5288,12811,Hillary Clinton,0.412770275544454,New Mexico
Grant County,35017,Gary Johnson,NM,1,899,12811,Hillary Clinton,0.07017406915931622,New Mexico
Grant County,35017,Jill Stein,NM,1,218,12811,Hillary Clinton,0.017016626336741864,New Mexico
Grant County,35017,Evan McMullin,NM,1,80,12811,Hillary Clinton,0.006244633518070408,New Mexico
Grant County,35017,Darrell Castle,NM,1,25,12811,Hillary Clinton,0.0019514479743970026,New Mexico
Grant County,35017,Gloria La Riva,NM,1,19,12811,Hillary Clinton,0.001483100460541722,New Mexico
Grant County,35017,Rocky De La Fuente,NM,1,6,12811,Hillary Clinton,4.683475138552806e-4,New Mexico
Hocking County,39073,Donald Trump,OH,1,8497,12811,Donald Trump,0.6632581375380532,Ohio
Hocking County,39073,Hillary Clinton,OH,1,3775,12811,Donald Trump,0.2946686441339474,Ohio
Hocking County,39073,Gary Johnson,OH,1,367,12811,Donald Trump,0.028647256264147998,Ohio
Hocking County,39073,Jill Stein,OH,1,90,12811,Donald Trump,0.00702521270782921,Ohio
Hocking County,39073,Richard Duncan,OH,1,82,12811,Donald Trump,0.006400749356022168,Ohio
Uintah County,49047,Donald Trump,UT,1,9810,12797,Donald Trump,0.766585918574666,Utah
Uintah County,49047,Evan McMullin,UT,1,1496,12797,Donald Trump,0.11690239899976557,Utah
Uintah County,49047,Hillary Clinton,UT,1,995,12797,Donald Trump,0.07775259826521841,Utah
Uintah County,49047,Gary Johnson,UT,1,275,12797,Donald Trump,0.02148941158083926,Utah
Uintah County,49047,Darrell Castle,UT,1,129,12797,Donald Trump,0.010080487614284598,Utah
Uintah County,49047,Jill Stein,UT,1,43,12797,Donald Trump,0.003360162538094866,Utah
Uintah County,49047,Rocky Giordani,UT,1,28,12797,Donald Trump,0.002188012815503634,Utah
Uintah County,49047,Rocky De La Fuente,UT,1,10,12797,Donald Trump,7.814331483941549e-4,Utah
Uintah County,49047,Alyson Kennedy,UT,1,6,12797,Donald Trump,4.6885988903649293e-4,Utah
Uintah County,49047,Monica Moorehead,UT,1,5,12797,Donald Trump,3.9071657419707746e-4,Utah
Ripley County,18137,Donald Trump,IN,1,9806,12790,Donald Trump,0.7666927286942924,Indiana
Ripley County,18137,Hillary Clinton,IN,1,2471,12790,Donald Trump,0.19319781078967943,Indiana
Ripley County,18137,Gary Johnson,IN,1,513,12790,Donald Trump,0.04010946051602815,Indiana
Gilmer County,13123,Donald Trump,GA,1,10477,12735,Donald Trump,0.8226933647428347,Georgia
Gilmer County,13123,Hillary Clinton,GA,1,1965,12735,Donald Trump,0.15429917550058891,Georgia
Gilmer County,13123,Gary Johnson,GA,1,293,12735,Donald Trump,0.023007459756576365,Georgia
West Baton Rouge Parish,22121,Donald Trump,LA,1,6927,12712,Donald Trump,0.544918187539333,Louisiana
West Baton Rouge Parish,22121,Hillary Clinton,LA,1,5383,12712,Donald Trump,0.42345814977973567,Louisiana
West Baton Rouge Parish,22121,Gary Johnson,LA,1,206,12712,Donald Trump,0.01620516047828823,Louisiana
West Baton Rouge Parish,22121,Jill Stein,LA,1,72,12712,Donald Trump,0.005663939584644431,Louisiana
West Baton Rouge Parish,22121,Evan McMullin,LA,1,53,12712,Donald Trump,0.004169288860918817,Louisiana
West Baton Rouge Parish,22121,Tom Hoefling,LA,1,16,12712,Donald Trump,0.0012586532410320957,Louisiana
West Baton Rouge Parish,22121,Chris Keniston,LA,1,15,12712,Donald Trump,0.0011799874134675898,Louisiana
West Baton Rouge Parish,22121,Darrell Castle,LA,1,13,12712,Donald Trump,0.0010226557583385776,Louisiana
West Baton Rouge Parish,22121,Laurence Kotlikoff,LA,1,11,12712,Donald Trump,8.653241032095658e-4,Louisiana
West Baton Rouge Parish,22121,Alyson Kennedy,LA,1,7,12712,Donald Trump,5.506607929515419e-4,Louisiana
West Baton Rouge Parish,22121,Jerry White,LA,1,4,12712,Donald Trump,3.1466331025802394e-4,Louisiana
West Baton Rouge Parish,22121,Princess Jacob,LA,1,3,12712,Donald Trump,2.3599748269351794e-4,Louisiana
West Baton Rouge Parish,22121,Gloria La Riva,LA,1,2,12712,Donald Trump,1.5733165512901197e-4,Louisiana
Cass County,31025,Donald Trump,NE,1,8452,12707,Donald Trump,0.6651451955615015,Nebraska
Cass County,31025,Hillary Clinton,NE,1,3484,12707,Donald Trump,0.27417958605493037,Nebraska
Cass County,31025,Gary Johnson,NE,1,639,12707,Donald Trump,0.050287243251751004,Nebraska
Cass County,31025,Jill Stein,NE,1,132,12707,Donald Trump,0.010387975131817108,Nebraska
Hancock County,54029,Donald Trump,WV,1,8909,12702,Donald Trump,0.7013856085655802,West Virginia
Hancock County,54029,Hillary Clinton,WV,1,3262,12702,Donald Trump,0.2568099511887892,West Virginia
Hancock County,54029,Gary Johnson,WV,1,370,12702,Donald Trump,0.02912927098094788,West Virginia
Hancock County,54029,Jill Stein,WV,1,125,12702,Donald Trump,0.009840969925995906,West Virginia
Hancock County,54029,Darrell Castle,WV,1,36,12702,Donald Trump,0.002834199338686821,West Virginia
Monroe County,13207,Donald Trump,GA,1,8832,12687,Donald Trump,0.6961456609127453,Georgia
Monroe County,13207,Hillary Clinton,GA,1,3571,12687,Donald Trump,0.2814692204618901,Georgia
Monroe County,13207,Gary Johnson,GA,1,284,12687,Donald Trump,0.022385118625364547,Georgia
Brookings County,46011,Donald Trump,SD,1,6748,12680,Donald Trump,0.5321766561514195,South Dakota
Brookings County,46011,Hillary Clinton,SD,1,4879,12680,Donald Trump,0.38477917981072557,South Dakota
Brookings County,46011,Gary Johnson,SD,1,881,12680,Donald Trump,0.0694794952681388,South Dakota
Brookings County,46011,Darrell Castle,SD,1,172,12680,Donald Trump,0.013564668769716088,South Dakota
Preston County,54077,Donald Trump,WV,1,9538,12659,Donald Trump,0.75345603918161,West Virginia
Preston County,54077,Hillary Clinton,WV,1,2470,12659,Donald Trump,0.19511809779603445,West Virginia
Preston County,54077,Gary Johnson,WV,1,429,12659,Donald Trump,0.033888932775100716,West Virginia
Preston County,54077,Jill Stein,WV,1,131,12659,Donald Trump,0.01034836874950628,West Virginia
Preston County,54077,Darrell Castle,WV,1,91,12659,Donald Trump,0.007188561497748637,West Virginia
McPherson County,20113,Donald Trump,KS,1,8549,12644,Donald Trump,0.6761309712116419,Kansas
McPherson County,20113,Hillary Clinton,KS,1,3226,12644,Donald Trump,0.25514077823473585,Kansas
McPherson County,20113,Gary Johnson,KS,1,574,12644,Donald Trump,0.04539702625751345,Kansas
McPherson County,20113,Jill Stein,KS,1,295,12644,Donald Trump,0.023331224296108826,Kansas
Baker County,12003,Donald Trump,FL,1,10294,12634,Donald Trump,0.8147854994459395,Florida
Baker County,12003,Hillary Clinton,FL,1,2112,12634,Donald Trump,0.16716795947443408,Florida
Baker County,12003,Gary Johnson,FL,1,169,12634,Donald Trump,0.013376602817793256,Florida
Baker County,12003,Jill Stein,FL,1,30,12634,Donald Trump,0.0023745448788982113,Florida
Baker County,12003,Darrell Castle,FL,1,23,12634,Donald Trump,0.0018204844071552952,Florida
Baker County,12003,Rocky De La Fuente,FL,1,6,12634,Donald Trump,4.749089757796422e-4,Florida
Manistee County,26101,Donald Trump,MI,1,6915,12598,Donald Trump,0.5488966502619463,Michigan
Manistee County,26101,Hillary Clinton,MI,1,4979,12598,Donald Trump,0.3952214637244007,Michigan
Manistee County,26101,Gary Johnson,MI,1,456,12598,Donald Trump,0.036196221622479756,Michigan
Manistee County,26101,Jill Stein,MI,1,200,12598,Donald Trump,0.015875535799333228,Michigan
Manistee County,26101,Darrell Castle,MI,1,43,12598,Donald Trump,0.003413240196856644,Michigan
Manistee County,26101,Emidio Soltysik,MI,1,5,12598,Donald Trump,3.968883949833307e-4,Michigan
Williams County,38105,Donald Trump,ND,1,10069,12588,Donald Trump,0.7998887829679059,North Dakota
Williams County,38105,Hillary Clinton,ND,1,1735,12588,Donald Trump,0.13782967905942167,North Dakota
Williams County,38105,Gary Johnson,ND,1,631,12588,Donald Trump,0.050127105179536065,North Dakota
Williams County,38105,Darrell Castle,ND,1,74,12588,Donald Trump,0.005878614553543057,North Dakota
Williams County,38105,Jill Stein,ND,1,74,12588,Donald Trump,0.005878614553543057,North Dakota
Williams County,38105,Rocky De La Fuente,ND,1,5,12588,Donald Trump,3.9720368605020655e-4,North Dakota
Cowley County,20035,Donald Trump,KS,1,8270,12575,Donald Trump,0.6576540755467197,Kansas
Cowley County,20035,Hillary Clinton,KS,1,3551,12575,Donald Trump,0.2823856858846919,Kansas
Cowley County,20035,Gary Johnson,KS,1,479,12575,Donald Trump,0.038091451292246524,Kansas
Cowley County,20035,Jill Stein,KS,1,275,12575,Donald Trump,0.02186878727634195,Kansas
Currituck County,37053,Donald Trump,NC,1,9163,12558,Donald Trump,0.729654403567447,North Carolina
Currituck County,37053,Hillary Clinton,NC,1,2913,12558,Donald Trump,0.23196368848542762,North Carolina
Currituck County,37053,Gary Johnson,NC,1,482,12558,Donald Trump,0.038381907947125336,North Carolina
Union County,41061,Donald Trump,OR,1,8431,12551,Donald Trump,0.6717393036411441,Oregon
Union County,41061,Hillary Clinton,OR,1,3249,12551,Donald Trump,0.2588638355509521,Oregon
Union County,41061,Gary Johnson,OR,1,673,12551,Donald Trump,0.053621225400366505,Oregon
Union County,41061,Jill Stein,OR,1,198,12551,Donald Trump,0.015775635407537247,Oregon
Otsego County,26137,Donald Trump,MI,1,8266,12529,Donald Trump,0.6597493814350707,Michigan
Otsego County,26137,Hillary Clinton,MI,1,3556,12529,Donald Trump,0.28382153404102484,Michigan
Otsego County,26137,Gary Johnson,MI,1,482,12529,Donald Trump,0.03847074786495331,Michigan
Otsego County,26137,Jill Stein,MI,1,163,12529,Donald Trump,0.013009817224040227,Michigan
Otsego County,26137,Darrell Castle,MI,1,56,12529,Donald Trump,0.004469630457338974,Michigan
Otsego County,26137,Emidio Soltysik,MI,1,6,12529,Donald Trump,4.788889775720329e-4,Michigan
Jones County,13169,Donald Trump,GA,1,8305,12526,Donald Trump,0.6630209164936931,Georgia
Jones County,13169,Hillary Clinton,GA,1,3961,12526,Donald Trump,0.3162222577039757,Georgia
Jones County,13169,Gary Johnson,GA,1,260,12526,Donald Trump,0.020756825802331152,Georgia
Campbell County,47013,Donald Trump,TN,1,9870,12514,Donald Trump,0.7887166373661499,Tennessee
Campbell County,47013,Hillary Clinton,TN,1,2248,12514,Donald Trump,0.17963880453891642,Tennessee
Campbell County,47013,Gary Johnson,TN,1,251,12514,Donald Trump,0.020057535560172608,Tennessee
Campbell County,47013,Jill Stein,TN,1,45,12514,Donald Trump,0.0035959725107879174,Tennessee
Campbell County,47013,Mike Smith,TN,1,43,12514,Donald Trump,0.0034361515103084545,Tennessee
Campbell County,47013,Rocky De La Fuente,TN,1,32,12514,Donald Trump,0.002557136007671408,Tennessee
Campbell County,47013,Alyson Kennedy,TN,1,25,12514,Donald Trump,0.0019977625059932873,Tennessee
Gladwin County,26051,Donald Trump,MI,1,8124,12472,Donald Trump,0.6513790891597178,Michigan
Gladwin County,26051,Hillary Clinton,MI,1,3794,12472,Donald Trump,0.30420141116100063,Michigan
Gladwin County,26051,Gary Johnson,MI,1,393,12472,Donald Trump,0.03151058370750481,Michigan
Gladwin County,26051,Jill Stein,MI,1,87,12472,Donald Trump,0.006975625400898012,Michigan
Gladwin County,26051,Darrell Castle,MI,1,65,12472,Donald Trump,0.005211674150096215,Michigan
Gladwin County,26051,Emidio Soltysik,MI,1,9,12472,Donald Trump,7.216164207825529e-4,Michigan
Posey County,18129,Donald Trump,IN,1,8404,12467,Donald Trump,0.6740996230047325,Indiana
Posey County,18129,Hillary Clinton,IN,1,3521,12467,Donald Trump,0.2824256035934868,Indiana
Posey County,18129,Gary Johnson,IN,1,542,12467,Donald Trump,0.0434747734017807,Indiana
Murray County,13213,Donald Trump,GA,1,10341,12424,Donald Trump,0.8323406310367032,Georgia
Murray County,13213,Hillary Clinton,GA,1,1800,12424,Donald Trump,0.1448808757244044,Georgia
Murray County,13213,Gary Johnson,GA,1,283,12424,Donald Trump,0.022778493238892465,Georgia
Jim Wells County,48249,Hillary Clinton,TX,1,6694,12364,Hillary Clinton,0.541410546748625,Texas
Jim Wells County,48249,Donald Trump,TX,1,5420,12364,Hillary Clinton,0.4383694597217729,Texas
Jim Wells County,48249,Gary Johnson,TX,1,210,12364,Hillary Clinton,0.01698479456486574,Texas
Jim Wells County,48249,Jill Stein,TX,1,40,12364,Hillary Clinton,0.003235198964736331,Texas
Logan County,54045,Donald Trump,WV,1,9897,12359,Donald Trump,0.8007929444129784,West Virginia
Logan County,54045,Hillary Clinton,WV,1,2092,12359,Donald Trump,0.16926935836232704,West Virginia
Logan County,54045,Gary Johnson,WV,1,237,12359,Donald Trump,0.01917630876284489,West Virginia
Logan County,54045,Jill Stein,WV,1,85,12359,Donald Trump,0.0068775790921595595,West Virginia
Logan County,54045,Darrell Castle,WV,1,48,12359,Donald Trump,0.0038838093696901043,West Virginia
Lumpkin County,13187,Donald Trump,GA,1,9619,12334,Donald Trump,0.7798767634181936,Georgia
Lumpkin County,13187,Hillary Clinton,GA,1,2220,12334,Donald Trump,0.1799902707961732,Georgia
Lumpkin County,13187,Gary Johnson,GA,1,495,12334,Donald Trump,0.04013296578563321,Georgia
Cass County,48067,Donald Trump,TX,1,9726,12296,Donald Trump,0.7909889394925179,Texas
Cass County,48067,Hillary Clinton,TX,1,2391,12296,Donald Trump,0.19445348080676642,Texas
Cass County,48067,Gary Johnson,TX,1,145,12296,Donald Trump,0.01179245283018868,Texas
Cass County,48067,Jill Stein,TX,1,34,12296,Donald Trump,0.0027651268705270004,Texas
Curry County,41015,Donald Trump,OR,1,7212,12283,Donald Trump,0.5871529756574126,Oregon
Curry County,41015,Hillary Clinton,OR,1,4300,12283,Donald Trump,0.35007734266872914,Oregon
Curry County,41015,Gary Johnson,OR,1,498,12283,Donald Trump,0.040543841081169096,Oregon
Curry County,41015,Jill Stein,OR,1,273,12283,Donald Trump,0.022225840592689082,Oregon
Hardin County,39065,Donald Trump,OH,1,8717,12261,Donald Trump,0.7109534295734442,Ohio
Hardin County,39065,Hillary Clinton,OH,1,2920,12261,Donald Trump,0.23815349482097709,Ohio
Hardin County,39065,Gary Johnson,OH,1,465,12261,Donald Trump,0.03792512845608025,Ohio
Hardin County,39065,Jill Stein,OH,1,80,12261,Donald Trump,0.0065247532827664954,Ohio
Hardin County,39065,Richard Duncan,OH,1,79,12261,Donald Trump,0.006443193866731914,Ohio
Austin County,48015,Donald Trump,TX,1,9637,12256,Donald Trump,0.7863087467362925,Texas
Austin County,48015,Hillary Clinton,TX,1,2320,12256,Donald Trump,0.18929503916449086,Texas
Austin County,48015,Gary Johnson,TX,1,248,12256,Donald Trump,0.020234986945169713,Texas
Austin County,48015,Jill Stein,TX,1,51,12256,Donald Trump,0.004161227154046997,Texas
Meade County,21163,Donald Trump,KY,1,8660,12229,Donald Trump,0.7081527516558999,Kentucky
Meade County,21163,Hillary Clinton,KY,1,3026,12229,Donald Trump,0.247444598904244,Kentucky
Meade County,21163,Gary Johnson,KY,1,333,12229,Donald Trump,0.027230354076375828,Kentucky
Meade County,21163,Evan McMullin,KY,1,107,12229,Donald Trump,0.00874969335186851,Kentucky
Meade County,21163,Jill Stein,KY,1,97,12229,Donald Trump,0.007931965001226593,Kentucky
Meade County,21163,Rocky De La Fuente,KY,1,6,12229,Donald Trump,4.9063701038515e-4,Kentucky
Obion County,47131,Donald Trump,TN,1,9526,12225,Donald Trump,0.7792229038854805,Tennessee
Obion County,47131,Hillary Clinton,TN,1,2426,12225,Donald Trump,0.19844580777096116,Tennessee
Obion County,47131,Gary Johnson,TN,1,193,12225,Donald Trump,0.015787321063394682,Tennessee
Obion County,47131,Jill Stein,TN,1,36,12225,Donald Trump,0.00294478527607362,Tennessee
Obion County,47131,Alyson Kennedy,TN,1,20,12225,Donald Trump,0.0016359918200408998,Tennessee
Obion County,47131,Mike Smith,TN,1,18,12225,Donald Trump,0.00147239263803681,Tennessee
Obion County,47131,Rocky De La Fuente,TN,1,6,12225,Donald Trump,4.9079754601227e-4,Tennessee
Russell County,51167,Donald Trump,VA,1,9521,12203,Donald Trump,0.7802179791854462,Virginia
Russell County,51167,Hillary Clinton,VA,1,2330,12203,Donald Trump,0.19093665492092107,Virginia
Russell County,51167,Gary Johnson,VA,1,190,12203,Donald Trump,0.01556994181758584,Virginia
Russell County,51167,Evan McMullin,VA,1,104,12203,Donald Trump,0.008522494468573302,Virginia
Russell County,51167,Jill Stein,VA,1,58,12203,Donald Trump,0.004752929607473572,Virginia
Lyon County,20111,Donald Trump,KS,1,6552,12202,Donald Trump,0.5369611539091952,Kansas
Lyon County,20111,Hillary Clinton,KS,1,4649,12202,Donald Trump,0.38100311424356664,Kansas
Lyon County,20111,Gary Johnson,KS,1,670,12202,Donald Trump,0.054909031306343226,Kansas
Lyon County,20111,Jill Stein,KS,1,331,12202,Donald Trump,0.027126700540894937,Kansas
Meeker County,27093,Donald Trump,MN,1,8104,12197,Donald Trump,0.6644256784455194,Minnesota
Meeker County,27093,Hillary Clinton,MN,1,3191,12197,Donald Trump,0.26162171025662045,Minnesota
Meeker County,27093,Gary Johnson,MN,1,448,12197,Donald Trump,0.03673034352709683,Minnesota
Meeker County,27093,Evan McMullin,MN,1,244,12197,Donald Trump,0.020004919242436664,Minnesota
Meeker County,27093,Jill Stein,MN,1,94,12197,Donald Trump,0.0077068131507747805,Minnesota
Meeker County,27093,Darrell Castle,MN,1,53,12197,Donald Trump,0.004345330819053866,Minnesota
Meeker County,27093,Dan Vacek,MN,1,51,12197,Donald Trump,0.004181356071165041,Minnesota
Meeker County,27093,Alyson Kennedy,MN,1,10,12197,Donald Trump,8.198737394441257e-4,Minnesota
Meeker County,27093,Rocky De La Fuente,MN,1,2,12197,Donald Trump,1.6397474788882511e-4,Minnesota
Jackson County,54035,Donald Trump,WV,1,9020,12187,Donald Trump,0.7401329285304012,West Virginia
Jackson County,54035,Hillary Clinton,WV,1,2663,12187,Donald Trump,0.21851152867809961,West Virginia
Jackson County,54035,Gary Johnson,WV,1,305,12187,Donald Trump,0.025026667760728646,West Virginia
Jackson County,54035,Jill Stein,WV,1,106,12187,Donald Trump,0.008697792729958152,West Virginia
Jackson County,54035,Darrell Castle,WV,1,93,12187,Donald Trump,0.007631082300812341,West Virginia
Teton County,56039,Hillary Clinton,WY,1,7314,12178,Hillary Clinton,0.6005912300870422,Wyoming
Teton County,56039,Donald Trump,WY,1,3921,12178,Hillary Clinton,0.32197405156840203,Wyoming
Teton County,56039,Gary Johnson,WY,1,701,12178,Hillary Clinton,0.05756281819674824,Wyoming
Teton County,56039,Jill Stein,WY,1,172,12178,Hillary Clinton,0.014123829857119395,Wyoming
Teton County,56039,Darrell Castle,WY,1,43,12178,Hillary Clinton,0.003530957464279849,Wyoming
Teton County,56039,Rocky De La Fuente,WY,1,27,12178,Hillary Clinton,0.002217112826408277,Wyoming
New Kent County,51127,Donald Trump,VA,1,8118,12166,Donald Trump,0.6672694394213382,Virginia
New Kent County,51127,Hillary Clinton,VA,1,3546,12166,Donald Trump,0.2914680256452408,Virginia
New Kent County,51127,Gary Johnson,VA,1,348,12166,Donald Trump,0.028604307085319743,Virginia
New Kent County,51127,Evan McMullin,VA,1,102,12166,Donald Trump,0.00838402104224889,Virginia
New Kent County,51127,Jill Stein,VA,1,52,12166,Donald Trump,0.004274206805852375,Virginia
Stark County,38089,Donald Trump,ND,1,9755,12164,Donald Trump,0.8019565932259125,North Dakota
Stark County,38089,Hillary Clinton,ND,1,1753,12164,Donald Trump,0.1441137783623808,North Dakota
Stark County,38089,Gary Johnson,ND,1,526,12164,Donald Trump,0.04324235448865505,North Dakota
Stark County,38089,Darrell Castle,ND,1,63,12164,Donald Trump,0.005179217362709635,North Dakota
Stark County,38089,Jill Stein,ND,1,60,12164,Donald Trump,0.004932587964485367,North Dakota
Stark County,38089,Rocky De La Fuente,ND,1,7,12164,Donald Trump,5.754685958566261e-4,North Dakota
Logan County,17107,Donald Trump,IL,1,8181,12161,Donald Trump,0.6727242825425541,Illinois
Logan County,17107,Hillary Clinton,IL,1,3313,12161,Donald Trump,0.2724282542554066,Illinois
Logan County,17107,Gary Johnson,IL,1,537,12161,Donald Trump,0.04415755283282625,Illinois
Logan County,17107,Jill Stein,IL,1,130,12161,Donald Trump,0.010689910369213058,Illinois
Ware County,13299,Donald Trump,GA,1,8513,12159,Donald Trump,0.7001398141294515,Georgia
Ware County,13299,Hillary Clinton,GA,1,3440,12159,Donald Trump,0.282918003125257,Georgia
Ware County,13299,Gary Johnson,GA,1,206,12159,Donald Trump,0.016942182745291554,Georgia
Matagorda County,48321,Donald Trump,TX,1,8366,12158,Donald Trump,0.6881065964796842,Texas
Matagorda County,48321,Hillary Clinton,TX,1,3500,12158,Donald Trump,0.2878762954433295,Texas
Matagorda County,48321,Gary Johnson,TX,1,239,12158,Donald Trump,0.01965783846027307,Texas
