"county","fips","cand","st","pct_report","votes","total_votes","pct","lead"
"Washington County","13303","Donald Trump","GA",1,4138,8422,0.491332225124673,"Hillary Clinton"
"Washington County","13303","Gary Johnson","GA",1,97,8422,0.0115174542863928,"Hillary Clinton"
"Gilchrist County","12041","Donald Trump","FL",1,6740,8418,0.800665241149917,"Donald Trump"
"Gilchrist County","12041","Hillary Clinton","FL",1,1457,8418,0.173081492040865,"Donald Trump"
"Gilchrist County","12041","Gary Johnson","FL",1,154,8418,0.0182941316227132,"Donald Trump"
"Gilchrist County","12041","Jill Stein","FL",1,43,8418,0.00510810168686149,"Donald Trump"
"Gilchrist County","12041","Darrell Castle","FL",1,18,8418,0.00213827512473272,"Donald Trump"
"Gilchrist County","12041","Rocky De La Fuente","FL",1,6,8418,0.000712758374910905,"Donald Trump"
"Mercer County","17131","Donald Trump","IL",1,4800,8417,0.570274444576452,"Donald Trump"
"Mercer County","17131","Hillary Clinton","IL",1,3061,8417,0.363668765593442,"Donald Trump"
"Mercer County","17131","Gary Johnson","IL",1,474,8417,0.0563146014019247,"Donald Trump"
"Mercer County","17131","Jill Stein","IL",1,82,8417,0.00974218842818106,"Donald Trump"
"Lincoln County","56023","Donald Trump","WY",1,6779,8398,0.807216003810431,"Donald Trump"
"Lincoln County","56023","Hillary Clinton","WY",1,1105,8398,0.131578947368421,"Donald Trump"
"Lincoln County","56023","Gary Johnson","WY",1,331,8398,0.0394141462252917,"Donald Trump"
"Lincoln County","56023","Darrell Castle","WY",1,112,8398,0.0133365086925458,"Donald Trump"
"Lincoln County","56023","Jill Stein","WY",1,46,8398,0.00547749464158133,"Donald Trump"
"Lincoln County","56023","Rocky De La Fuente","WY",1,25,8398,0.00297689926172898,"Donald Trump"
"Cherokee County","20021","Donald Trump","KS",1,6017,8386,0.717505366086334,"Donald Trump"
"Cherokee County","20021","Hillary Clinton","KS",1,1959,8386,0.233603625089435,"Donald Trump"
"Cherokee County","20021","Gary Johnson","KS",1,287,8386,0.0342237061769616,"Donald Trump"
"Cherokee County","20021","Jill Stein","KS",1,123,8386,0.0146673026472693,"Donald Trump"
"Fulton County","18049","Donald Trump","IN",1,6010,8374,0.717697635538572,"Donald Trump"
"Fulton County","18049","Hillary Clinton","IN",1,1960,8374,0.234057797946023,"Donald Trump"
"Fulton County","18049","Gary Johnson","IN",1,404,8374,0.0482445665154048,"Donald Trump"
"Tishomingo County","28141","Donald Trump","MS",1,7117,8310,0.856438026474128,"Donald Trump"
"Tishomingo County","28141","Hillary Clinton","MS",1,990,8310,0.11913357400722,"Donald Trump"
"Tishomingo County","28141","Gary Johnson","MS",1,138,8310,0.0166064981949458,"Donald Trump"
"Tishomingo County","28141","Darrell Castle","MS",1,28,8310,0.00336943441636582,"Donald Trump"
"Tishomingo County","28141","Jill Stein","MS",1,27,8310,0.00324909747292419,"Donald Trump"
"Tishomingo County","28141","Rocky De La Fuente","MS",1,5,8310,0.000601684717208183,"Donald Trump"
"Tishomingo County","28141","Jim Hedges","MS",1,5,8310,0.000601684717208183,"Donald Trump"
"Houston County","48225","Donald Trump","TX",1,6205,8302,0.747410262587328,"Donald Trump"
"Houston County","48225","Hillary Clinton","TX",1,1978,8302,0.238255841965791,"Donald Trump"
"Houston County","48225","Gary Johnson","TX",1,90,8302,0.0108407612623464,"Donald Trump"
"Houston County","48225","Jill Stein","TX",1,29,8302,0.00349313418453385,"Donald Trump"
"Whitman County","53075","Hillary Clinton","WA",0.5455,3903,8300,0.470240963855422,"Hillary Clinton"
"Whitman County","53075","Donald Trump","WA",0.5455,3732,8300,0.449638554216867,"Hillary Clinton"
"Whitman County","53075","Gary Johnson","WA",0.5455,465,8300,0.0560240963855422,"Hillary Clinton"
"Whitman County","53075","Jill Stein","WA",0.5455,112,8300,0.0134939759036145,"Hillary Clinton"
"Whitman County","53075","Darrell Castle","WA",0.5455,67,8300,0.00807228915662651,"Hillary Clinton"
"Whitman County","53075","Gloria La Riva","WA",0.5455,11,8300,0.00132530120481928,"Hillary Clinton"
"Whitman County","53075","Alyson Kennedy","WA",0.5455,10,8300,0.00120481927710843,"Hillary Clinton"
"Westmoreland County","51193","Donald Trump","VA",1,4331,8291,0.522373658183573,"Donald Trump"
"Westmoreland County","51193","Hillary Clinton","VA",1,3723,8291,0.44904112893499,"Donald Trump"
"Westmoreland County","51193","Gary Johnson","VA",1,151,8291,0.0182125195995658,"Donald Trump"
"Westmoreland County","51193","Evan McMullin","VA",1,49,8291,0.00591002291641539,"Donald Trump"
"Westmoreland County","51193","Jill Stein","VA",1,37,8291,0.00446267036545652,"Donald Trump"
"Worth County","13321","Donald Trump","GA",1,6144,8266,0.743285748850714,"Donald Trump"
"Worth County","13321","Hillary Clinton","GA",1,2015,8266,0.243769658843455,"Donald Trump"
"Worth County","13321","Gary Johnson","GA",1,107,8266,0.0129445923058311,"Donald Trump"
"Wayne County","17191","Donald Trump","IL",1,6963,8256,0.843386627906977,"Donald Trump"
"Wayne County","17191","Hillary Clinton","IL",1,1048,8256,0.126937984496124,"Donald Trump"
"Wayne County","17191","Gary Johnson","IL",1,190,8256,0.0230135658914729,"Donald Trump"
"Wayne County","17191","Jill Stein","IL",1,55,8256,0.00666182170542636,"Donald Trump"
"Nelson County","51125","Donald Trump","VA",1,4150,8247,0.503213289681096,"Donald Trump"
"Nelson County","51125","Hillary Clinton","VA",1,3677,8247,0.445859100278889,"Donald Trump"
"Nelson County","51125","Gary Johnson","VA",1,240,8247,0.0291014914514369,"Donald Trump"
"Nelson County","51125","Evan McMullin","VA",1,99,8247,0.0120043652237177,"Donald Trump"
"Nelson County","51125","Jill Stein","VA",1,81,8247,0.00982175336485995,"Donald Trump"
"Chattooga County","13055","Donald Trump","GA",1,6457,8246,0.783046325491147,"Donald Trump"
"Chattooga County","13055","Hillary Clinton","GA",1,1612,8246,0.195488721804511,"Donald Trump"
"Chattooga County","13055","Gary Johnson","GA",1,177,8246,0.0214649527043415,"Donald Trump"
"McDonald County","29119","Donald Trump","MO",1,6599,8233,0.80153042633305,"Donald Trump"
"McDonald County","29119","Hillary Clinton","MO",1,1329,8233,0.161423539414551,"Donald Trump"
"McDonald County","29119","Gary Johnson","MO",1,191,8233,0.0231993198105186,"Donald Trump"
"McDonald County","29119","Jill Stein","MO",1,70,8233,0.00850236851694401,"Donald Trump"
"McDonald County","29119","Darrell Castle","MO",1,44,8233,0.00534434592493623,"Donald Trump"
"Adair County","21001","Donald Trump","KY",1,6637,8231,0.806341878265095,"Donald Trump"
"Adair County","21001","Hillary Clinton","KY",1,1323,8231,0.160733811201555,"Donald Trump"
"Adair County","21001","Gary Johnson","KY",1,141,8231,0.0171303608310047,"Donald Trump"
"Adair County","21001","Evan McMullin","KY",1,92,8231,0.0111772567124286,"Donald Trump"
"Adair County","21001","Jill Stein","KY",1,35,8231,0.00425221722755437,"Donald Trump"
"Adair County","21001","Rocky De La Fuente","KY",1,3,8231,0.000364475762361803,"Donald Trump"
"Idaho County","16049","Donald Trump","ID",1,6441,8223,0.783290769792047,"Donald Trump"
"Idaho County","16049","Hillary Clinton","ID",1,1196,8223,0.14544570108233,"Donald Trump"
"Idaho County","16049","Gary Johnson","ID",1,249,8223,0.0302809193724918,"Donald Trump"
"Idaho County","16049","Evan McMullin","ID",1,165,8223,0.0200656694636994,"Donald Trump"
"Idaho County","16049","Darrell Castle","ID",1,57,8223,0.00693177672382342,"Donald Trump"
"Idaho County","16049","Jill Stein","ID",1,52,8223,0.00632372613401435,"Donald Trump"
"Idaho County","16049","Scott Copeland","ID",1,49,8223,0.00595889578012891,"Donald Trump"
"Idaho County","16049","Rocky De La Fuente","ID",1,14,8223,0.0017025416514654,"Donald Trump"
"Polk County","5113","Donald Trump","AR",1,6606,8215,0.804138770541692,"Donald Trump"
"Polk County","5113","Hillary Clinton","AR",1,1210,8215,0.147291539866099,"Donald Trump"
"Polk County","5113","Gary Johnson","AR",1,163,8215,0.019841752891053,"Donald Trump"
"Polk County","5113","Evan McMullin","AR",1,94,8215,0.011442483262325,"Donald Trump"
"Polk County","5113","Jill Stein","AR",1,56,8215,0.00681679853925746,"Donald Trump"
"Polk County","5113","Jim Hedges","AR",1,36,8215,0.00438222763237979,"Donald Trump"
"Polk County","5113","Darrell Castle","AR",1,34,8215,0.00413877054169203,"Donald Trump"
"Polk County","5113","Lynn Kahn","AR",1,16,8215,0.00194765672550213,"Donald Trump"
"Fayette County","1057","Donald Trump","AL",1,6705,8196,0.818081991215227,"Donald Trump"
"Fayette County","1057","Hillary Clinton","AL",1,1358,8196,0.165690580771108,"Donald Trump"
"Fayette County","1057","Gary Johnson","AL",1,109,8196,0.0132991703269888,"Donald Trump"
"Fayette County","1057","Jill Stein","AL",1,24,8196,0.00292825768667643,"Donald Trump"
"Giles County","51071","Donald Trump","VA",1,5930,8196,0.723523670082967,"Donald Trump"
"Giles County","51071","Hillary Clinton","VA",1,1949,8196,0.237798926305515,"Donald Trump"
"Giles County","51071","Gary Johnson","VA",1,201,8196,0.0245241581259151,"Donald Trump"
"Giles County","51071","Evan McMullin","VA",1,77,8196,0.00939482674475354,"Donald Trump"
"Giles County","51071","Jill Stein","VA",1,39,8196,0.00475841874084919,"Donald Trump"
"Overton County","47133","Donald Trump","TN",1,6055,8195,0.738865161683954,"Donald Trump"
"Overton County","47133","Hillary Clinton","TN",1,1943,8195,0.237095790115924,"Donald Trump"
"Overton County","47133","Gary Johnson","TN",1,111,8195,0.0135448444173276,"Donald Trump"
"Overton County","47133","Jill Stein","TN",1,31,8195,0.00378279438682123,"Donald Trump"
"Overton County","47133","Mike Smith","TN",1,29,8195,0.00353874313605857,"Donald Trump"
"Overton County","47133","Rocky De La Fuente","TN",1,15,8195,0.00183038438071995,"Donald Trump"
"Overton County","47133","Alyson Kennedy","TN",1,11,8195,0.00134228187919463,"Donald Trump"
"Orange County","18117","Donald Trump","IN",1,5800,8189,0.708267187690805,"Donald Trump"
"Orange County","18117","Hillary Clinton","IN",1,2048,8189,0.25009158627427,"Donald Trump"
"Orange County","18117","Gary Johnson","IN",1,341,8189,0.0416412260349249,"Donald Trump"
"Buena Vista County","19021","Donald Trump","IA",1,4895,8179,0.598483922239883,"Donald Trump"
"Buena Vista County","19021","Hillary Clinton","IA",1,2851,8179,0.348575620491503,"Donald Trump"
"Buena Vista County","19021","Gary Johnson","IA",1,287,8179,0.0350898642865876,"Donald Trump"
"Buena Vista County","19021","Evan McMullin","IA",1,58,8179,0.00709133145861352,"Donald Trump"
"Buena Vista County","19021","Jill Stein","IA",1,47,8179,0.00574642376818682,"Donald Trump"
"Buena Vista County","19021","Darrell Castle","IA",1,23,8179,0.00281207971634674,"Donald Trump"
"Buena Vista County","19021","Lynn Kahn","IA",1,13,8179,0.00158943636141338,"Donald Trump"
"Buena Vista County","19021","Dan Vacek","IA",1,4,8179,0.000489057341973346,"Donald Trump"
"Buena Vista County","19021","Rocky De La Fuente","IA",1,1,8179,0.000122264335493337,"Donald Trump"
"Buena Vista County","19021","Gloria La Riva","IA",1,0,8179,0,"Donald Trump"
"Cassia County","16031","Donald Trump","ID",1,5949,8178,0.727439471753485,"Donald Trump"
"Cassia County","16031","Hillary Clinton","ID",1,1036,8178,0.126681340180973,"Donald Trump"
"Cassia County","16031","Evan McMullin","ID",1,853,8178,0.104304230863292,"Donald Trump"
"Cassia County","16031","Gary Johnson","ID",1,202,8178,0.024700415749572,"Donald Trump"
"Cassia County","16031","Darrell Castle","ID",1,56,8178,0.00684764000978234,"Donald Trump"
"Cassia County","16031","Jill Stein","ID",1,37,8178,0.00452433357789191,"Donald Trump"
"Cassia County","16031","Scott Copeland","ID",1,28,8178,0.00342382000489117,"Donald Trump"
"Cassia County","16031","Rocky De La Fuente","ID",1,17,8178,0.0020787478601125,"Donald Trump"
"Northumberland County","51133","Donald Trump","VA",1,5089,8176,0.622431506849315,"Donald Trump"
"Northumberland County","51133","Hillary Clinton","VA",1,2830,8176,0.346135029354207,"Donald Trump"
"Northumberland County","51133","Gary Johnson","VA",1,177,8176,0.0216487279843444,"Donald Trump"
"Northumberland County","51133","Evan McMullin","VA",1,60,8176,0.0073385518590998,"Donald Trump"
"Northumberland County","51133","Jill Stein","VA",1,20,8176,0.00244618395303327,"Donald Trump"
"Russell County","21207","Donald Trump","KY",1,6863,8174,0.839613408367996,"Donald Trump"
"Russell County","21207","Hillary Clinton","KY",1,1093,8174,0.133716662588696,"Donald Trump"
"Russell County","21207","Gary Johnson","KY",1,153,8174,0.0187178859799364,"Donald Trump"
"Russell County","21207","Evan McMullin","KY",1,48,8174,0.00587227795448985,"Donald Trump"
"Russell County","21207","Jill Stein","KY",1,14,8174,0.00171274773672621,"Donald Trump"
"Russell County","21207","Rocky De La Fuente","KY",1,3,8174,0.000367017372155615,"Donald Trump"
"Hughes County","46065","Donald Trump","SD",1,5174,8173,0.633060075859537,"Donald Trump"
"Hughes County","46065","Hillary Clinton","SD",1,2449,8173,0.299645173131041,"Donald Trump"
"Hughes County","46065","Gary Johnson","SD",1,480,8173,0.0587299645173131,"Donald Trump"
"Hughes County","46065","Darrell Castle","SD",1,70,8173,0.00856478649210816,"Donald Trump"
"Jefferson County","20087","Donald Trump","KS",1,5112,8151,0.627162311372838,"Donald Trump"
"Jefferson County","20087","Hillary Clinton","KS",1,2483,8151,0.304625199362041,"Donald Trump"
"Jefferson County","20087","Gary Johnson","KS",1,375,8151,0.0460066249539934,"Donald Trump"
"Jefferson County","20087","Jill Stein","KS",1,181,8151,0.0222058643111275,"Donald Trump"
"Lampasas County","48281","Donald Trump","TX",1,6371,8149,0.781813719474782,"Donald Trump"
"Lampasas County","48281","Hillary Clinton","TX",1,1479,8149,0.181494661921708,"Donald Trump"
"Lampasas County","48281","Gary Johnson","TX",1,252,8149,0.0309240397594797,"Donald Trump"
"Lampasas County","48281","Jill Stein","TX",1,47,8149,0.00576757884402994,"Donald Trump"
"Klickitat County","53039","Donald Trump","WA",0.7143,4436,8132,0.545499262174127,"Donald Trump"
"Klickitat County","53039","Hillary Clinton","WA",0.7143,3196,8132,0.393015248401377,"Donald Trump"
"Klickitat County","53039","Gary Johnson","WA",0.7143,293,8132,0.0360304968027546,"Donald Trump"
"Klickitat County","53039","Jill Stein","WA",0.7143,127,8132,0.0156173143138219,"Donald Trump"
"Klickitat County","53039","Darrell Castle","WA",0.7143,54,8132,0.00664043285784555,"Donald Trump"
"Klickitat County","53039","Alyson Kennedy","WA",0.7143,18,8132,0.00221347761928185,"Donald Trump"
"Klickitat County","53039","Gloria La Riva","WA",0.7143,8,8132,0.000983767830791933,"Donald Trump"
"Clarke County","51043","Donald Trump","VA",1,4657,8131,0.572746279670397,"Donald Trump"
"Clarke County","51043","Hillary Clinton","VA",1,3047,8131,0.374738654532038,"Donald Trump"
"Clarke County","51043","Gary Johnson","VA",1,261,8131,0.0320993727708769,"Donald Trump"
"Clarke County","51043","Evan McMullin","VA",1,111,8131,0.0136514573853155,"Donald Trump"
"Clarke County","51043","Jill Stein","VA",1,55,8131,0.00676423564137252,"Donald Trump"
"Hutchinson County","48233","Donald Trump","TX",1,7039,8126,0.866231848387891,"Donald Trump"
"Hutchinson County","48233","Hillary Clinton","TX",1,854,8126,0.105094757568299,"Donald Trump"
"Hutchinson County","48233","Gary Johnson","TX",1,210,8126,0.0258429731725326,"Donald Trump"
"Hutchinson County","48233","Jill Stein","TX",1,23,8126,0.00283042087127738,"Donald Trump"
"Kanabec County","27065","Donald Trump","MN",1,5230,8125,0.643692307692308,"Donald Trump"
"Kanabec County","27065","Hillary Clinton","MN",1,2327,8125,0.2864,"Donald Trump"
"Kanabec County","27065","Gary Johnson","MN",1,298,8125,0.0366769230769231,"Donald Trump"
"Kanabec County","27065","Evan McMullin","MN",1,115,8125,0.0141538461538462,"Donald Trump"
"Kanabec County","27065","Jill Stein","MN",1,81,8125,0.00996923076923077,"Donald Trump"
"Kanabec County","27065","Darrell Castle","MN",1,32,8125,0.00393846153846154,"Donald Trump"
"Kanabec County","27065","Dan Vacek","MN",1,32,8125,0.00393846153846154,"Donald Trump"
"Kanabec County","27065","Rocky De La Fuente","MN",1,5,8125,0.000615384615384615,"Donald Trump"
"Kanabec County","27065","Alyson Kennedy","MN",1,5,8125,0.000615384615384615,"Donald Trump"
"Lee County","45061","Hillary Clinton","SC",1,5170,8110,0.637484586929716,"Hillary Clinton"
"Lee County","45061","Donald Trump","SC",1,2789,8110,0.343896424167694,"Hillary Clinton"
"Lee County","45061","Gary Johnson","SC",1,61,8110,0.00752157829839704,"Hillary Clinton"
"Lee County","45061","Evan McMullin","SC",1,32,8110,0.00394574599260173,"Hillary Clinton"
"Lee County","45061","Darrell Castle","SC",1,25,8110,0.0030826140567201,"Hillary Clinton"
"Lee County","45061","Jill Stein","SC",1,22,8110,0.00271270036991369,"Hillary Clinton"
"Lee County","45061","Peter Skewes","SC",1,11,8110,0.00135635018495684,"Hillary Clinton"
"Marion County","21155","Donald Trump","KY",1,5122,8109,0.631643852509557,"Donald Trump"
"Marion County","21155","Hillary Clinton","KY",1,2679,8109,0.330373658897521,"Donald Trump"
"Marion County","21155","Gary Johnson","KY",1,215,8109,0.0265137501541497,"Donald Trump"
"Marion County","21155","Evan McMullin","KY",1,59,8109,0.00727586632137132,"Donald Trump"
"Marion County","21155","Jill Stein","KY",1,33,8109,0.00406955234924158,"Donald Trump"
"Marion County","21155","Rocky De La Fuente","KY",1,1,8109,0.000123319768158836,"Donald Trump"
"Allen County","21003","Donald Trump","KY",1,6466,8091,0.799159560004944,"Donald Trump"
"Allen County","21003","Hillary Clinton","KY",1,1349,8091,0.166728463725127,"Donald Trump"
"Allen County","21003","Gary Johnson","KY",1,161,8091,0.0198986528241256,"Donald Trump"
"Allen County","21003","Evan McMullin","KY",1,63,8091,0.00778642936596218,"Donald Trump"
"Allen County","21003","Jill Stein","KY",1,46,8091,0.00568532937832159,"Donald Trump"
"Allen County","21003","Rocky De La Fuente","KY",1,6,8091,0.000741564701520208,"Donald Trump"
"Douglas County","17041","Donald Trump","IL",1,5695,8089,0.704042526888367,"Donald Trump"
"Douglas County","17041","Hillary Clinton","IL",1,1946,8089,0.240573618494251,"Donald Trump"
"Douglas County","17041","Gary Johnson","IL",1,359,8089,0.0443812584991964,"Donald Trump"
"Douglas County","17041","Jill Stein","IL",1,89,8089,0.0110025961181852,"Donald Trump"
"Wright County","29229","Donald Trump","MO",1,6703,8086,0.828963640860747,"Donald Trump"
"Wright County","29229","Hillary Clinton","MO",1,1166,8086,0.14419985159535,"Donald Trump"
"Wright County","29229","Gary Johnson","MO",1,153,8086,0.0189215928765768,"Donald Trump"
"Wright County","29229","Darrell Castle","MO",1,42,8086,0.00519416275043285,"Donald Trump"
"Wright County","29229","Jill Stein","MO",1,22,8086,0.0027207519168934,"Donald Trump"
"Ashley County","5003","Donald Trump","AR",1,5338,8083,0.660398366942967,"Donald Trump"
"Ashley County","5003","Hillary Clinton","AR",1,2408,8083,0.297909192131634,"Donald Trump"
"Ashley County","5003","Gary Johnson","AR",1,156,8083,0.0192997649387604,"Donald Trump"
"Ashley County","5003","Evan McMullin","AR",1,56,8083,0.00692812074724731,"Donald Trump"
"Ashley County","5003","Jill Stein","AR",1,34,8083,0.00420635902511444,"Donald Trump"
"Ashley County","5003","Jim Hedges","AR",1,33,8083,0.00408264258319931,"Donald Trump"
"Ashley County","5003","Darrell Castle","AR",1,31,8083,0.00383520969936905,"Donald Trump"
"Ashley County","5003","Lynn Kahn","AR",1,27,8083,0.00334034393170852,"Donald Trump"
"Avery County","37011","Donald Trump","NC",1,6226,8060,0.772456575682382,"Donald Trump"
"Avery County","37011","Hillary Clinton","NC",1,1670,8060,0.207196029776675,"Donald Trump"
"Avery County","37011","Gary Johnson","NC",1,164,8060,0.0203473945409429,"Donald Trump"
"Uinta County","56041","Donald Trump","WY",1,6154,8053,0.764187259406432,"Donald Trump"
"Uinta County","56041","Hillary Clinton","WY",1,1202,8053,0.149261144914939,"Donald Trump"
"Uinta County","56041","Gary Johnson","WY",1,472,8053,0.0586116975040358,"Donald Trump"
"Uinta County","56041","Darrell Castle","WY",1,116,8053,0.0144045697255681,"Donald Trump"
"Uinta County","56041","Jill Stein","WY",1,79,8053,0.00981000869241277,"Donald Trump"
"Uinta County","56041","Rocky De La Fuente","WY",1,30,8053,0.00372531975661244,"Donald Trump"
"Seminole County","40133","Donald Trump","OK",1,5612,8032,0.698705179282869,"Donald Trump"
"Seminole County","40133","Hillary Clinton","OK",1,2067,8032,0.25734561752988,"Donald Trump"
"Seminole County","40133","Gary Johnson","OK",1,353,8032,0.043949203187251,"Donald Trump"
"Perry County","18123","Donald Trump","IN",1,4556,8025,0.567725856697819,"Donald Trump"
"Perry County","18123","Hillary Clinton","IN",1,3062,8025,0.381557632398754,"Donald Trump"
"Perry County","18123","Gary Johnson","IN",1,407,8025,0.0507165109034268,"Donald Trump"
"Bates County","29013","Donald Trump","MO",1,6000,8021,0.748036404438349,"Donald Trump"
"Bates County","29013","Hillary Clinton","MO",1,1617,8021,0.201595810996135,"Donald Trump"
"Bates County","29013","Gary Johnson","MO",1,306,8021,0.0381498566263558,"Donald Trump"
"Bates County","29013","Jill Stein","MO",1,55,8021,0.0068570003740182,"Donald Trump"
"Bates County","29013","Darrell Castle","MO",1,43,8021,0.0053609275651415,"Donald Trump"
"Henry County","1067","Donald Trump","AL",1,5623,8017,0.701384557814644,"Donald Trump"
"Henry County","1067","Hillary Clinton","AL",1,2286,8017,0.285144068853686,"Donald Trump"
"Henry County","1067","Gary Johnson","AL",1,91,8017,0.0113508793813147,"Donald Trump"
"Henry County","1067","Jill Stein","AL",1,17,8017,0.00212049395035549,"Donald Trump"
"Cibola County","35006","Hillary Clinton","NM",1,3721,8017,0.464138705251341,"Hillary Clinton"
"Cibola County","35006","Donald Trump","NM",1,3179,8017,0.396532368716478,"Hillary Clinton"
"Cibola County","35006","Gary Johnson","NM",1,961,8017,0.119870275664214,"Hillary Clinton"
"Cibola County","35006","Jill Stein","NM",1,73,8017,0.00910565049270301,"Hillary Clinton"
"Cibola County","35006","Evan McMullin","NM",1,42,8017,0.00523886740676063,"Hillary Clinton"
"Cibola County","35006","Gloria La Riva","NM",1,20,8017,0.00249469876512411,"Hillary Clinton"
"Cibola County","35006","Darrell Castle","NM",1,16,8017,0.00199575901209929,"Hillary Clinton"
"Cibola County","35006","Rocky De La Fuente","NM",1,5,8017,0.000623674691281028,"Hillary Clinton"
"Greene County","37079","Donald Trump","NC",1,4358,8013,0.54386621739673,"Donald Trump"
"Greene County","37079","Hillary Clinton","NC",1,3570,8013,0.445526020217147,"Donald Trump"
"Greene County","37079","Gary Johnson","NC",1,85,8013,0.0106077623861226,"Donald Trump"
"Hale County","1065","Hillary Clinton","AL",1,4772,8010,0.595755305867665,"Hillary Clinton"
"Hale County","1065","Donald Trump","AL",1,3172,8010,0.396004993757803,"Hillary Clinton"
"Hale County","1065","Gary Johnson","AL",1,54,8010,0.00674157303370787,"Hillary Clinton"
"Hale County","1065","Jill Stein","AL",1,12,8010,0.00149812734082397,"Hillary Clinton"
"Dickinson County","20041","Donald Trump","KS",1,5905,8008,0.737387612387612,"Donald Trump"
"Dickinson County","20041","Hillary Clinton","KS",1,1582,8008,0.197552447552448,"Donald Trump"
"Dickinson County","20041","Gary Johnson","KS",1,361,8008,0.0450799200799201,"Donald Trump"
"Dickinson County","20041","Jill Stein","KS",1,160,8008,0.01998001998002,"Donald Trump"
"Jefferson County","19101","Donald Trump","IA",1,3738,8001,0.467191601049869,"Donald Trump"
"Jefferson County","19101","Hillary Clinton","IA",1,3702,8001,0.462692163479565,"Donald Trump"
"Jefferson County","19101","Jill Stein","IA",1,255,8001,0.0318710161229846,"Donald Trump"
"Jefferson County","19101","Gary Johnson","IA",1,246,8001,0.0307461567304087,"Donald Trump"
"Jefferson County","19101","Evan McMullin","IA",1,25,8001,0.00312460942382202,"Donald Trump"
"Jefferson County","19101","Darrell Castle","IA",1,22,8001,0.00274965629296338,"Donald Trump"
"Jefferson County","19101","Lynn Kahn","IA",1,6,8001,0.000749906261717285,"Donald Trump"
"Jefferson County","19101","Dan Vacek","IA",1,5,8001,0.000624921884764404,"Donald Trump"
"Jefferson County","19101","Gloria La Riva","IA",1,2,8001,0.000249968753905762,"Donald Trump"
"Jefferson County","19101","Rocky De La Fuente","IA",1,0,8001,0,"Donald Trump"
"Wayne County","21231","Donald Trump","KY",1,6370,7991,0.797146790138906,"Donald Trump"
"Wayne County","21231","Hillary Clinton","KY",1,1431,7991,0.179076461018646,"Donald Trump"
"Wayne County","21231","Gary Johnson","KY",1,116,7991,0.0145163308722313,"Donald Trump"
"Wayne County","21231","Evan McMullin","KY",1,41,7991,0.00513077211863346,"Donald Trump"
"Wayne County","21231","Jill Stein","KY",1,30,7991,0.00375422350143912,"Donald Trump"
"Wayne County","21231","Rocky De La Fuente","KY",1,3,7991,0.000375422350143912,"Donald Trump"
"Floyd County","19067","Donald Trump","IA",1,4371,7985,0.547401377582968,"Donald Trump"
"Floyd County","19067","Hillary Clinton","IA",1,3177,7985,0.397871008140263,"Donald Trump"
"Floyd County","19067","Gary Johnson","IA",1,241,7985,0.030181590482154,"Donald Trump"
"Floyd County","19067","Evan McMullin","IA",1,63,7985,0.00788979336255479,"Donald Trump"
"Floyd County","19067","Jill Stein","IA",1,60,7985,0.00751408891671885,"Donald Trump"
"Floyd County","19067","Darrell Castle","IA",1,43,7985,0.00538509705698184,"Donald Trump"
"Floyd County","19067","Lynn Kahn","IA",1,16,7985,0.00200375704445836,"Donald Trump"
"Floyd County","19067","Dan Vacek","IA",1,8,7985,0.00100187852222918,"Donald Trump"
"Floyd County","19067","Rocky De La Fuente","IA",1,3,7985,0.000375704445835942,"Donald Trump"
"Floyd County","19067","Gloria La Riva","IA",1,3,7985,0.000375704445835942,"Donald Trump"
"Grainger County","47057","Donald Trump","TN",1,6618,7985,0.828804007514089,"Donald Trump"
"Grainger County","47057","Hillary Clinton","TN",1,1154,7985,0.144520976831559,"Donald Trump"
"Grainger County","47057","Gary Johnson","TN",1,126,7985,0.0157795867251096,"Donald Trump"
"Grainger County","47057","Mike Smith","TN",1,28,7985,0.00350657482780213,"Donald Trump"
"Grainger County","47057","Jill Stein","TN",1,27,7985,0.00338134001252348,"Donald Trump"
"Grainger County","47057","Rocky De La Fuente","TN",1,17,7985,0.00212899185973701,"Donald Trump"
"Grainger County","47057","Alyson Kennedy","TN",1,15,7985,0.00187852222917971,"Donald Trump"
"Cooper County","29053","Donald Trump","MO",1,5623,7976,0.704989969909729,"Donald Trump"
"Cooper County","29053","Hillary Clinton","MO",1,1932,7976,0.24222668004012,"Donald Trump"
"Cooper County","29053","Gary Johnson","MO",1,306,7976,0.0383650952858576,"Donald Trump"
"Cooper County","29053","Jill Stein","MO",1,58,7976,0.00727181544633902,"Donald Trump"
"Cooper County","29053","Darrell Castle","MO",1,57,7976,0.00714643931795386,"Donald Trump"
"Floyd County","51063","Donald Trump","VA",1,5289,7972,0.663447064726543,"Donald Trump"
"Floyd County","51063","Hillary Clinton","VA",1,2300,7972,0.288509784244857,"Donald Trump"
"Floyd County","51063","Gary Johnson","VA",1,185,7972,0.0232062217762168,"Donald Trump"
"Floyd County","51063","Jill Stein","VA",1,107,7972,0.0134219769192173,"Donald Trump"
"Floyd County","51063","Evan McMullin","VA",1,91,7972,0.0114149523331661,"Donald Trump"
"Tyler County","48457","Donald Trump","TX",1,6601,7969,0.828334797339691,"Donald Trump"
"Tyler County","48457","Hillary Clinton","TX",1,1243,7969,0.155979420253482,"Donald Trump"
"Tyler County","48457","Gary Johnson","TX",1,103,7969,0.012925084703225,"Donald Trump"
